sigla_uf,cod_uf,cod_mun,nom_mun, pop 
PE,26,00609,Alagoinha,13256
PE,26,00708,Aliança,35245
PE,26,00807,Altinho,20657
PE,26,00906,Amaraji,18236
PE,26,01003,Angelim,9965
PE,26,01052,Araçoiaba,19314
PE,26,01102,Araripina,85135
PE,26,01201,Arcoverde,77660
PE,26,01300,Barra de Guabiraba,12299
PE,26,01409,Barreiros,39993
PE,26,01508,Belém de Maria,10339
PE,26,01607,Belém do São Francisco,18321
PE,26,01706,Belo Jardim,79143
PE,26,01805,Betânia,11320
PE,26,01904,Bezerros,61398
PE,26,02001,Bodocó,34469
PE,26,02100,Bom Conselho,43577
PE,26,02209,Bom Jardim,37190
PE,26,02308,Bonito,37953
PE,26,02407,Brejão,9084
PE,26,02506,Brejinho,7706
PE,26,02605,Brejo da Madre de Deus,48313
PE,26,02704,Buenos Aires,12818
PE,26,02803,Buíque,49786
PE,26,02902,Cabo de Santo Agostinho,203084
PE,26,03009,Cabrobó,30695
PE,26,03108,Cachoeirinha,19789
PE,26,03207,Caetés,28848
PE,26,03306,Calçado,11113
PE,26,03405,Calumbi,5241
PE,26,03454,Camaragibe,146912
PE,26,03504,Camocim de São Félix,17362
PE,26,03603,Camutanga,7764
PE,26,03702,Canhotinho,24340
PE,26,03801,Capoeiras,18445
PE,26,03900,Carnaíba,18437
PE,26,03926,Carnaubeira da Penha,12226
PE,26,04007,Carpina,78865
PE,26,04106,Caruaru,378180
PE,26,04155,Casinhas,12629
PE,26,04205,Catende,31975
PE,26,04304,Cedro,10512
PE,26,04403,Chã de Alegria,12387
PE,26,04502,Chã Grande,20494
PE,26,04601,Condado,24586
PE,26,04700,Correntes,17153
PE,26,04809,Cortês,10361
PE,26,04908,Cumaru,15824
PE,26,05004,Cupira,23474
PE,26,05103,Custódia,35915
PE,26,05152,Dormentes,16159
PE,26,05202,Escada,59526
PE,26,05301,Exu,31803
PE,26,05400,Feira Nova,21362
PE,26,05459,Fernando de Noronha,2947
PE,26,05509,Ferreiros,15040
PE,26,05608,Flores,20213
PE,26,05707,Floresta,30110
PE,26,05806,Frei Miguelinho,13666
PE,26,05905,Gameleira,18012
PE,26,06002,Garanhuns,142286
PE,26,06101,Glória do Goitá,29123
PE,26,06200,Goiana,80983
PE,26,06309,Granito,6971
PE,26,06408,Gravatá,85983
PE,26,06507,Iati,17118
PE,26,06606,Ibimirim,27406
PE,26,06705,Ibirajuba,7127
PE,26,06804,Igarassu,115281
PE,26,06903,Iguaracy,10950
PE,26,07000,Inajá,23871
PE,26,07109,Ingazeira,4750
PE,26,07208,Ipojuca,98762
PE,26,07307,Ipubi,28838
PE,26,07406,Itacuruba,4394
PE,26,07505,Itaíba,33498
PE,26,07604,Ilha de Itamaracá,22879
PE,26,07653,Itambé,34925
PE,26,07703,Itapetim,13492
PE,26,07752,Itapissuma,27565
PE,26,07802,Itaquitinga,16562
PE,26,07901,Jaboatão dos Guararapes,653793
PE,26,07950,Jaqueira,10237
PE,26,08008,Jataúba,15419
PE,26,08057,Jatobá,14002
PE,26,08107,João Alfredo,27710
PE,26,08206,Joaquim Nabuco,13099
PE,26,08255,Jucati,11536
PE,26,08305,Jupi,15336
PE,26,08404,Jurema,12713
PE,26,08453,Lagoa do Carro,17368
PE,26,08503,Lagoa de Itaenga,18813
PE,26,08602,Lagoa do Ouro,11859
PE,26,08701,Lagoa dos Gatos,14139
PE,26,08750,Lagoa Grande,23580
PE,26,08800,Lajedo,39436
PE,26,08909,Limoeiro,55917
PE,26,09006,Macaparana,23187
PE,26,09105,Machados,11068
PE,26,09154,Manari,24255
PE,26,09204,Maraial,8935
PE,26,09303,Mirandiba,13359
PE,26,09402,Moreno,54637
PE,26,09501,Nazaré da Mata,30589
PE,26,09600,Olinda,349920
PE,26,09709,Orobó,21173
PE,26,09808,Orocó,13670
PE,26,09907,Ouricuri,65200
PE,26,10004,Palmares,53987
PE,26,10103,Palmeirina,7032
PE,26,10202,Panelas,22412
PE,26,10301,Paranatama,12181
PE,26,10400,Parnamirim,18563
PE,26,10509,Passira,28235
PE,26,10608,Paudalho,55072
PE,26,10707,Paulista,348253
PE,26,10806,Pedra,22884
PE,26,10905,Pesqueira,60853
PE,26,11002,Petrolândia,34302
PE,26,11101,Petrolina,388145
PE,26,11200,Poção,10499
PE,26,11309,Pombos,29499
PE,26,11408,Primavera,13536
PE,26,11507,Quipapá,17873
PE,26,11533,Quixaba,6508
PE,26,11606,Recife,1494586
PE,26,11705,Riacho das Almas,20307
PE,26,11804,Ribeirão,33484
PE,26,11903,Rio Formoso,19905
PE,26,12000,Sairé,10910
PE,26,12109,Salgadinho,5733
PE,26,12208,Salgueiro,62206
PE,26,12307,Saloá,13530
PE,26,12406,Sanharó,18606
PE,26,12455,Santa Cruz,14178
PE,26,12471,Santa Cruz da Baixa Verde,11598
PE,26,12505,Santa Cruz do Capibaribe,97386
PE,26,12554,Santa Filomena,11613
PE,26,12604,Santa Maria da Boa Vista,40464
PE,26,12703,Santa Maria do Cambucá,13715
PE,26,12802,Santa Terezinha,10164
PE,26,12901,São Benedito do Sul,15605
PE,26,13008,São Bento do Una,48621
PE,26,13107,São Caitano,36982
PE,26,13206,São João,23411
PE,26,13305,São Joaquim do Monte,20098
PE,26,13404,São José da Coroa Grande,18802
PE,26,13503,São José do Belmonte,34836
PE,26,13602,São José do Egito,31154
PE,26,13701,São Lourenço da Mata,110765
PE,26,13800,São Vicente Férrer,16331
PE,26,13909,Serra Talhada,91624
PE,26,14006,Serrita,18204
PE,26,14105,Sertânia,31593
PE,26,14204,Sirinhaém,37503
PE,26,14303,Moreilândia,10503
PE,26,14402,Solidão,5246
PE,26,14501,Surubim,63979
PE,26,14600,Tabira,27505
PE,26,14709,Tacaimbó,13608
PE,26,14808,Tacaratu,23166
PE,26,14857,Tamandaré,23494
PE,26,15003,Taquaritinga do Norte,24335
PE,26,15102,Terezinha,6646
PE,26,15201,Terra Nova,8832
PE,26,15300,Timbaúba,46004
PE,26,15409,Toritama,40375
PE,26,15508,Tracunhaém,13874
PE,26,15607,Trindade,30231
PE,26,15706,Triunfo,14647
PE,26,15805,Tupanatinga,28352
PE,26,15904,Tuparetama,8018
PE,26,16001,Venturosa,17676
PE,26,16100,Verdejante,9170
PE,26,16183,Vertente do Lério,7549
PE,26,16209,Vertentes,21393
PE,26,16308,Vicência,26254
PE,26,16407,Vitória de Santo Antão,135182
PE,26,16506,Xexéu,11288
AL,27,00102,Água Branca,19011
AL,27,00201,Anadia,13960
AL,27,00300,Arapiraca,235085
AL,27,00409,Atalaia,37356
AL,27,00508,Barra de Santo Antônio,16405
AL,27,00607,Barra de São Miguel,7952
AL,27,00706,Batalha,16016
AL,27,00805,Belém,4589
AL,27,00904,Belo Monte,5935
AL,27,01001,Boca da Mata,21175
AL,27,01100,Branquinha,9474
AL,27,01209,Cacimbinhas,10387
AL,27,01308,Cajueiro,16035
AL,27,01357,Campestre,6656
AL,27,01407,Campo Alegre,32020
AL,27,01506,Campo Grande,8138
AL,27,01605,Canapi,15434
AL,27,01704,Capela,15023
AL,27,01803,Carneiros,8992
AL,27,01902,Chã Preta,5908
AL,27,02009,Coité do Nóia,10791
AL,27,02108,Colônia Leopoldina,15673
AL,27,02207,Coqueiro Seco,5579
AL,27,02306,Coruripe,49951
AL,27,02355,Craíbas,25330
AL,27,02405,Delmiro Gouveia,51215
AL,27,02504,Dois Riachos,9754
AL,27,02553,Estrela de Alagoas,15322
AL,27,02603,Feira Grande,22701
AL,27,02702,Feliz Deserto,3947
AL,27,02801,Flexeiras,9520
AL,27,02900,Girau do Ponciano,35899
AL,27,03007,Ibateguara,13699
AL,27,03106,Igaci,23996
AL,27,03205,Igreja Nova,21227
AL,27,03304,Inhapi,15158
AL,27,03403,Jacaré dos Homens,5071
AL,27,03502,Jacuípe,5340
AL,27,03601,Japaratinga,9307
AL,27,03700,Jaramataia,4992
AL,27,03759,Jequiá da Praia,9480
AL,27,03809,Joaquim Gomes,17080
AL,27,03908,Jundiá,4088
AL,27,04005,Junqueiro,23902
AL,27,04104,Lagoa da Canoa,18480
AL,27,04203,Limoeiro de Anadia,24698
AL,27,04302,Maceió,960667
AL,27,04401,Major Isidoro,18081
AL,27,04500,Maragogi,32540
AL,27,04609,Maravilha,9515
AL,27,04708,Marechal Deodoro,61177
AL,27,04807,Maribondo,13677
AL,27,04906,Mar Vermelho,3155
AL,27,05002,Mata Grande,21627
AL,27,05101,Matriz de Camaragibe,23871
AL,27,05200,Messias,15418
AL,27,05309,Minador do Negrão,4838
AL,27,05408,Monteirópolis,7201
AL,27,05507,Murici,25221
AL,27,05606,Novo Lino,10011
AL,27,05705,Olho d'Água das Flores,20702
AL,27,05804,Olho d'Água do Casado,8345
AL,27,05903,Olho d'Água Grande,4333
AL,27,06000,Olivença,10744
AL,27,06109,Ouro Branco,11382
AL,27,06208,Palestina,4328
AL,27,06307,Palmeira dos Índios,68534
AL,27,06406,Pão de Açúcar,23721
AL,27,06422,Pariconha,10573
AL,27,06448,Paripueira,13991
AL,27,06505,Passo de Camaragibe,13870
AL,27,06604,Paulo Jacinto,6570
AL,27,06703,Penedo,58654
AL,27,06802,Piaçabuçu,15834
AL,27,06901,Pilar,35433
AL,27,07008,Pindoba,2734
AL,27,07107,Piranhas,22589
AL,27,07206,Poço das Trincheiras,12480
AL,27,07305,Porto Calvo,23708
AL,27,07404,Porto de Pedras,9373
AL,27,07503,Porto Real do Colégio,20048
AL,27,07602,Quebrangulo,11069
AL,27,07701,Rio Largo,93729
AL,27,07800,Roteiro,6482
AL,27,07909,Santa Luzia do Norte,6946
AL,27,08006,Santana do Ipanema,46258
AL,27,08105,Santana do Mundaú,11307
AL,27,08204,São Brás,6463
AL,27,08303,São José da Laje,20742
AL,27,08402,São José da Tapera,30359
AL,27,08501,São Luís do Quitunde,30922
AL,27,08600,São Miguel dos Campos,51978
AL,27,08709,São Miguel dos Milagres,8711
AL,27,08808,São Sebastião,31788
AL,27,08907,Satuba,24087
AL,27,08956,Senador Rui Palmeira,12300
AL,27,09004,Tanque d'Arca,5746
AL,27,09103,Taquarana,19004
AL,27,09152,Teotônio Vilela,37999
AL,27,09202,Traipu,23486
AL,27,09301,União dos Palmares,59093
AL,27,09400,Viçosa,24089
SE,28,00100,Amparo do São Francisco,2174
SE,28,00209,Aquidabã,20126
SE,28,00308,Aracaju,605309
SE,28,00407,Arauá,10338
SE,28,00506,Areia Branca,18101
SE,28,00605,Barra dos Coqueiros,41644
SE,28,00670,Boquim,24669
SE,28,00704,Brejo Grande,7838
SE,28,01009,Campo do Brito,18151
SE,28,01108,Canhoba,3792
SE,28,01207,Canindé de São Francisco,26871
SE,28,01306,Capela,31674
SE,28,01405,Carira,19935
SE,28,01504,Carmópolis,13904
SE,28,01603,Cedro de São João,5384
SE,28,01702,Cristinápolis,17002
SE,28,01900,Cumbe,3829
SE,28,02007,Divina Pastora,4359
SE,28,02106,Estância,64771
SE,28,02205,Feira Nova,5978
SE,28,02304,Frei Paulo,14561
SE,28,02403,Gararu,11089
SE,28,02502,General Maynard,3035
SE,28,02601,Gracho Cardoso,5835
SE,28,02700,Ilha das Flores,8289
SE,28,02809,Indiaroba,16082
SE,28,02908,Itabaiana,103620
SE,28,03005,Itabaianinha,40313
SE,28,03104,Itabi,4746
SE,28,03203,Itaporanga d'Ajuda,34414
SE,28,03302,Japaratuba,15848
SE,28,03401,Japoatã,13416
SE,28,03500,Lagarto,101642
SE,28,03609,Laranjeiras,24003
SE,28,03708,Macambira,6839
SE,28,03807,Malhada dos Bois,3580
SE,28,03906,Malhador,11532
SE,28,04003,Maruim,15783
SE,28,04102,Moita Bonita,11061
SE,28,04201,Monte Alegre de Sergipe,14346
SE,28,04300,Muribeca,7821
SE,28,04409,Neópolis,16450
SE,28,04458,Nossa Senhora Aparecida,9243
SE,28,04508,Nossa Senhora da Glória,41267
SE,28,04607,Nossa Senhora das Dores,25000
SE,28,04706,Nossa Senhora de Lourdes,6263
SE,28,04805,Nossa Senhora do Socorro,192375
SE,28,04904,Pacatuba,12493
SE,28,05000,Pedra Mole,2787
SE,28,05109,Pedrinhas,7393
SE,28,05208,Pinhão,5674
SE,28,05307,Pirambu,7908
SE,28,05406,Poço Redondo,33462
SE,28,05505,Poço Verde,21776
SE,28,05604,Porto da Folha,26630
SE,28,05703,Propriá,26648
SE,28,05802,Riachão do Dantas,18321
SE,28,05901,Riachuelo,8744
SE,28,06008,Ribeirópolis,17032
SE,28,06107,Rosário do Catete,9315
SE,28,06206,Salgado,20294
SE,28,06305,Santa Luzia do Itanhy,13480
SE,28,06404,Santana do São Francisco,7347
SE,28,06503,Santa Rosa de Lima,3940
SE,28,06602,Santo Amaro das Brotas,11128
SE,28,06701,São Cristóvão,95700
SE,28,06800,São Domingos,10332
SE,28,06909,São Francisco,3246
SE,28,07006,São Miguel do Aleixo,3433
SE,28,07105,Simão Dias,42712
SE,28,07204,Siriri,7841
SE,28,07303,Telha,3279
SE,28,07402,Tobias Barreto,50583
SE,28,07501,Tomar do Geru,12029
SE,28,07600,Umbaúba,24039
BA,29,00108,Abaíra,7290
BA,29,00207,Abaré,18766
BA,29,00306,Acajutiba,13715
BA,29,00355,Adustina,14166
BA,29,00405,Água Fria,17398
BA,29,00504,Érico Cardoso,10581
BA,29,00603,Aiquara,4566
BA,29,00702,Alagoinhas,157864
BA,29,00801,Alcobaça,23633
BA,29,00900,Almadina,5195
BA,29,01007,Amargosa,36260
BA,29,01106,Amélia Rodrigues,23639
BA,29,01155,América Dourada,15104
BA,29,01205,Anagé,25452
BA,29,01304,Andaraí,13406
BA,29,01353,Andorinha,15011
BA,29,01403,Angical,14973
BA,29,01502,Anguera,11019
BA,29,01601,Antas,14453
BA,29,01700,Antônio Cardoso,11268
BA,29,01809,Antônio Gonçalves,11921
BA,29,01908,Aporá,16909
BA,29,01957,Apuarema,6900
BA,29,02005,Aracatu,13819
BA,29,02054,Araçás,12605
BA,29,02104,Araci,51377
BA,29,02203,Aramari,9781
BA,29,02252,Arataca,8219
BA,29,02302,Aratuípe,10006
BA,29,02401,Aurelino Leal,11782
BA,29,02500,Baianópolis,13618
BA,29,02609,Baixa Grande,17880
BA,29,02658,Banzaê,11869
BA,29,02708,Barra,50543
BA,29,02807,Barra da Estiva,26031
BA,29,02906,Barra do Choça,40025
BA,29,03003,Barra do Mendes,13852
BA,29,03102,Barra do Rocha,6682
BA,29,03201,Barreiras,165413
BA,29,03235,Barro Alto,13761
BA,29,03276,Barrocas,15396
BA,29,03300,Barro Preto,5820
BA,29,03409,Belmonte,20565
BA,29,03508,Belo Campo,18399
BA,29,03607,Biritinga,15151
BA,29,03706,Boa Nova,14160
BA,29,03805,Boa Vista do Tupim,19320
BA,29,03904,Bom Jesus da Lapa,74040
BA,29,03953,Bom Jesus da Serra,9572
BA,29,04001,Boninal,13653
BA,29,04050,Bonito,15837
BA,29,04100,Boquira,20588
BA,29,04209,Botuporã,11040
BA,29,04308,Brejões,12914
BA,29,04407,Brejolândia,9114
BA,29,04506,Brotas de Macaúbas,12467
BA,29,04605,Brumado,70268
BA,29,04704,Buerarema,16880
BA,29,04753,Buritirama,19514
BA,29,04803,Caatiba,6915
BA,29,04852,Cabaceiras do Paraguaçu,19432
BA,29,04902,Cachoeira,31982
BA,29,05008,Caculé,22412
BA,29,05107,Caém,10360
BA,29,05156,Caetanos,13242
BA,29,05206,Caetité,52099
BA,29,05305,Cafarnaum,17975
BA,29,05404,Cairu,17591
BA,29,05503,Caldeirão Grande,13063
BA,29,05602,Camacan,22460
BA,29,05701,Camaçari,334195
BA,29,05800,Camamu,30480
BA,29,05909,Campo Alegre de Lourdes,30659
BA,29,06006,Campo Formoso,68571
BA,29,06105,Canápolis,10225
BA,29,06204,Canarana,23491
BA,29,06303,Canavieiras,33080
BA,29,06402,Candeal,7785
BA,29,06501,Candeias,77026
BA,29,06600,Candiba,13007
BA,29,06709,Cândido Sales,25278
BA,29,06808,Cansanção,39475
BA,29,06824,Canudos,15906
BA,29,06857,Capela do Alto Alegre,10754
BA,29,06873,Capim Grosso,33344
BA,29,06899,Caraíbas,9938
BA,29,06907,Caravelas,21612
BA,29,07004,Cardeal da Silva,8376
BA,29,07103,Carinhanha,28869
BA,29,07202,Casa Nova,71572
BA,29,07301,Castro Alves,24700
BA,29,07400,Catolândia,3480
BA,29,07509,Catu,48137
BA,29,07558,Caturama,8847
BA,29,07608,Central,16223
BA,29,07707,Chorrochó,10587
BA,29,07806,Cícero Dantas,30836
BA,29,07905,Cipó,17246
BA,29,08002,Coaraci,17949
BA,29,08101,Cocos,19156
BA,29,08200,Conceição da Feira,22936
BA,29,08309,Conceição do Almeida,15401
BA,29,08408,Conceição do Coité,70202
BA,29,08507,Conceição do Jacuípe,34994
BA,29,08606,Conde,24433
BA,29,08705,Condeúba,17059
BA,29,08804,Contendas do Sincorá,4750
BA,29,08903,Coração de Maria,28340
BA,29,09000,Cordeiros,7555
BA,29,09109,Coribe,14158
BA,29,09208,Coronel João Sá,17000
BA,29,09307,Correntina,32709
BA,29,09406,Cotegipe,13059
BA,29,09505,Cravolândia,4445
BA,29,09604,Crisópolis,19720
BA,29,09703,Cristópolis,14002
BA,29,09802,Cruz das Almas,60633
BA,29,09901,Curaçá,33603
BA,29,10008,Dário Meira,10025
BA,29,10057,Dias d'Ávila,69211
BA,29,10107,Dom Basílio,11905
BA,29,10206,Dom Macedo Costa,4418
BA,29,10305,Elísio Medrado,7782
BA,29,10404,Encruzilhada,19111
BA,29,10503,Entre Rios,38880
BA,29,10602,Esplanada,34033
BA,29,10701,Euclides da Cunha,65187
BA,29,10727,Eunápolis,112477
BA,29,10750,Fátima,17899
BA,29,10776,Feira da Mata,5618
BA,29,10800,Feira de Santana,652592
BA,29,10859,Filadélfia,17892
BA,29,10909,Firmino Alves,5925
BA,29,11006,Floresta Azul,11068
BA,29,11105,Formosa do Rio Preto,25185
BA,29,11204,Gandu,29776
BA,29,11253,Gavião,4357
BA,29,11303,Gentio do Ouro,11896
BA,29,11402,Glória,16698
BA,29,11501,Gongogi,5549
BA,29,11600,Governador Mangabeira,20604
BA,29,11659,Guajeru,8054
BA,29,11709,Guanambi,87580
BA,29,11808,Guaratinga,20338
BA,29,11857,Heliópolis,12301
BA,29,11907,Iaçu,25178
BA,29,12004,Ibiassucê,10426
BA,29,12103,Ibicaraí,21688
BA,29,12202,Ibicoara,20874
BA,29,12301,Ibicuí,13791
BA,29,12400,Ibipeba,18540
BA,29,12509,Ibipitanga,13905
BA,29,12608,Ibiquera,3722
BA,29,12707,Ibirapitanga,27341
BA,29,12806,Ibirapuã,8331
BA,29,12905,Ibirataia,19613
BA,29,13002,Ibitiara,14622
BA,29,13101,Ibititá,17954
BA,29,13200,Ibotirama,26611
BA,29,13309,Ichu,6192
BA,29,13408,Igaporã,17022
BA,29,13457,Igrapiúna,13077
BA,29,13507,Iguaí,25114
BA,29,13606,Ilhéus,197163
BA,29,13705,Inhambupe,33771
BA,29,13804,Ipecaetá,16230
BA,29,13903,Ipiaú,43078
BA,29,14000,Ipirá,58094
BA,29,14109,Ipupiara,9925
BA,29,14208,Irajuba,6100
BA,29,14307,Iramaia,10755
BA,29,14406,Iraquara,25590
BA,29,14505,Irará,27984
BA,29,14604,Irecê,76491
BA,29,14653,Itabela,27691
BA,29,14703,Itaberaba,67605
BA,29,14802,Itabuna,185500
BA,29,14901,Itacaré,28214
BA,29,15007,Itaeté,14031
BA,29,15106,Itagi,13925
BA,29,15205,Itagibá,15556
BA,29,15304,Itagimirim,7037
BA,29,15353,Itaguaçu da Bahia,13116
BA,29,15403,Itaju do Colônia,6033
BA,29,15502,Itajuípe,19913
BA,29,15601,Itamaraju,60831
BA,29,15700,Itamari,7050
BA,29,15809,Itambé,26420
BA,29,15908,Itanagra,5814
BA,29,16005,Itanhém,19025
BA,29,16104,Itaparica,19738
BA,29,16203,Itapé,10327
BA,29,16302,Itapebi,9779
BA,29,16401,Itapetinga,68704
BA,29,16500,Itapicuru,32793
BA,29,16609,Itapitanga,10320
BA,29,16708,Itaquara,8175
BA,29,16807,Itarantim,17035
BA,29,16856,Itatim,15749
BA,29,16906,Itiruçu,11016
BA,29,17003,Itiúba,33671
BA,29,17102,Itororó,17729
BA,29,17201,Ituaçu,18992
BA,29,17300,Ituberá,21974
BA,29,17334,Iuiu,11101
BA,29,17359,Jaborandi,9269
BA,29,17409,Jacaraci,14625
BA,29,17508,Jacobina,88296
BA,29,17607,Jaguaquara,46026
BA,29,17706,Jaguarari,32495
BA,29,17805,Jaguaripe,20237
BA,29,17904,Jandaíra,9112
BA,29,18001,Jequié,156408
BA,29,18100,Jeremoabo,37519
BA,29,18209,Jiquiriçá,13623
BA,29,18308,Jitaúna,14614
BA,29,18357,João Dourado,26186
BA,29,18407,Juazeiro,244406
BA,29,18456,Jucuruçu,9971
BA,29,18506,Jussara,16922
BA,29,18555,Jussari,5902
BA,29,18605,Jussiape,7381
BA,29,18704,Lafaiete Coutinho,4044
BA,29,18753,Lagoa Real,13990
BA,29,18803,Laje,23198
BA,29,18902,Lajedão,4550
BA,29,19009,Lajedinho,4102
BA,29,19058,Lajedo do Tabocal,7486
BA,29,19108,Lamarão,9062
BA,29,19157,Lapão,25713
BA,29,19207,Lauro de Freitas,220437
BA,29,19306,Lençóis,11022
BA,29,19405,Licínio de Almeida,11848
BA,29,19504,Livramento de Nossa Senhora,43898
BA,29,19553,Luís Eduardo Magalhães,108271
BA,29,19603,Macajuba,10463
BA,29,19702,Macarani,21556
BA,29,19801,Macaúbas,41631
BA,29,19900,Macururé,7600
BA,29,19926,Madre de Deus,18767
BA,29,19959,Maetinga,6968
BA,29,20007,Maiquinique,9452
BA,29,20106,Mairi,16122
BA,29,20205,Malhada,15426
BA,29,20304,Malhada de Pedras,8673
BA,29,20403,Manoel Vitorino,13327
BA,29,20452,Mansidão,13902
BA,29,20502,Maracás,27747
BA,29,20601,Maragogipe,38394
BA,29,20700,Maraú,24713
BA,29,20809,Marcionílio Souza,9256
BA,29,20908,Mascote,11991
BA,29,21005,Mata de São João,48698
BA,29,21054,Matina,10338
BA,29,21104,Medeiros Neto,23096
BA,29,21203,Miguel Calmon,27817
BA,29,21302,Milagres,11076
BA,29,21401,Mirangaba,15050
BA,29,21450,Mirante,10072
BA,29,21500,Monte Santo,47758
BA,29,21609,Morpará,8303
BA,29,21708,Morro do Chapéu,33389
BA,29,21807,Mortugaba,11131
BA,29,21906,Mucugê,12988
BA,29,22003,Mucuri,38082
BA,29,22052,Mulungu do Morro,13166
BA,29,22102,Mundo Novo,20564
BA,29,22201,Muniz Ferreira,7165
BA,29,22250,Muquém do São Francisco,11029
BA,29,22300,Muritiba,28558
BA,29,22409,Mutuípe,20028
BA,29,22508,Nazaré,28181
BA,29,22607,Nilo Peçanha,12032
BA,29,22656,Nordestina,18536
BA,29,22706,Nova Canaã,15959
BA,29,22730,Nova Fátima,7958
BA,29,22755,Nova Ibiá,8325
BA,29,22805,Nova Itarana,7820
BA,29,22854,Nova Redenção,7525
BA,29,22904,Nova Soure,24206
BA,29,23001,Nova Viçosa,41089
BA,29,23035,Novo Horizonte,11163
BA,29,23050,Novo Triunfo,10666
BA,29,23100,Olindina,22615
BA,29,23209,Oliveira dos Brejinhos,22850
BA,29,23308,Ouriçangas,7728
BA,29,23357,Ourolândia,19322
BA,29,23407,Palmas de Monte Alto,20091
BA,29,23506,Palmeiras,10383
BA,29,23605,Paramirim,20378
BA,29,23704,Paratinga,28947
BA,29,23803,Paripiranga,26609
BA,29,23902,Pau Brasil,10669
BA,29,24009,Paulo Afonso,118412
BA,29,24058,Pé de Serra,13242
BA,29,24108,Pedrão,6229
BA,29,24207,Pedro Alexandre,14056
BA,29,24306,Piatã,20098
BA,29,24405,Pilão Arcado,35326
BA,29,24504,Pindaí,14740
BA,29,24603,Pindobaçu,19133
BA,29,24652,Pintadas,9805
BA,29,24678,Piraí do Norte,10200
BA,29,24702,Piripá,9158
BA,29,24801,Piritiba,17549
BA,29,24900,Planaltino,8012
BA,29,25006,Planalto,23290
BA,29,25105,Poções,48197
BA,29,25204,Pojuca,33079
BA,29,25253,Ponto Novo,17941
BA,29,25303,Porto Seguro,158736
BA,29,25402,Potiraguá,11524
BA,29,25501,Prado,31715
BA,29,25600,Presidente Dutra,15133
BA,29,25709,Presidente Jânio Quadros,12627
BA,29,25758,Presidente Tancredo Neves,27662
BA,29,25808,Queimadas,26027
BA,29,25907,Quijingue,27317
BA,29,25931,Quixabeira,9429
BA,29,25956,Rafael Jambeiro,20242
BA,29,26004,Remanso,40531
BA,29,26103,Retirolândia,13654
BA,29,26202,Riachão das Neves,22289
BA,29,26301,Riachão do Jacuípe,33422
BA,29,26400,Riacho de Santana,39127
BA,29,26509,Ribeira do Amparo,13831
BA,29,26608,Ribeira do Pombal,53997
BA,29,26657,Ribeirão do Largo,10382
BA,29,26707,Rio de Contas,13634
BA,29,26806,Rio do Antônio,13098
BA,29,26905,Rio do Pires,9585
BA,29,27002,Rio Real,35378
BA,29,27101,Rodelas,10303
BA,29,27200,Ruy Barbosa,30172
BA,29,27309,Salinas da Margarida,14989
BA,29,27408,Salvador,2610987
BA,29,27507,Santa Bárbara,22446
BA,29,27606,Santa Brígida,14979
BA,29,27705,Santa Cruz Cabrália,30385
BA,29,27804,Santa Cruz da Vitória,4672
BA,29,27903,Santa Inês,10293
BA,29,28000,Santaluz,37079
BA,29,28059,Santa Luzia,11776
BA,29,28109,Santa Maria da Vitória,38686
BA,29,28208,Santana,24778
BA,29,28307,Santanópolis,9831
BA,29,28406,Santa Rita de Cássia,28084
BA,29,28505,Santa Terezinha,9790
BA,29,28604,Santo Amaro,55935
BA,29,28703,Santo Antônio de Jesus,103055
BA,29,28802,Santo Estêvão,55696
BA,29,28901,São Desidério,36793
BA,29,28950,São Domingos,8417
BA,29,29008,São Félix,10946
BA,29,29057,São Félix do Coribe,15704
BA,29,29107,São Felipe,20286
BA,29,29206,São Francisco do Conde,37892
BA,29,29255,São Gabriel,18417
BA,29,29305,São Gonçalo dos Campos,39570
BA,29,29354,São José da Vitória,5321
BA,29,29370,São José do Jacuípe,10195
BA,29,29404,São Miguel das Matas,10334
BA,29,29503,São Sebastião do Passé,40376
BA,29,29602,Sapeaçu,17993
BA,29,29701,Sátiro Dias,16021
BA,29,29750,Saubara,11433
BA,29,29800,Saúde,10482
BA,29,29909,Seabra,49587
BA,29,30006,Sebastião Laranjeiras,9373
BA,29,30105,Senhor do Bonfim,77514
BA,29,30154,Serra do Ramalho,34270
BA,29,30204,Sento Sé,37389
BA,29,30303,Serra Dourada,16691
BA,29,30402,Serra Preta,18090
BA,29,30501,Serrinha,85696
BA,29,30600,Serrolândia,13320
BA,29,30709,Simões Filho,127093
BA,29,30758,Sítio do Mato,13408
BA,29,30766,Sítio do Quinto,14778
BA,29,30774,Sobradinho,24799
BA,29,30808,Souto Soares,16904
BA,29,30907,Tabocas do Brejo Velho,11990
BA,29,31004,Tanhaçu,21407
BA,29,31053,Tanque Novo,18459
BA,29,31103,Tanquinho,7729
BA,29,31202,Taperoá,18016
BA,29,31301,Tapiramutá,15884
BA,29,31350,Teixeira de Freitas,147454
BA,29,31400,Teodoro Sampaio,7220
BA,29,31509,Teofilândia,21811
BA,29,31608,Teolândia,15892
BA,29,31707,Terra Nova,10802
BA,29,31806,Tremedal,17497
BA,29,31905,Tucano,48062
BA,29,32002,Uauá,24654
BA,29,32101,Ubaíra,18605
BA,29,32200,Ubaitaba,17626
BA,29,32309,Ubatã,18161
BA,29,32408,Uibaí,14844
BA,29,32457,Umburanas,13511
BA,29,32507,Una,17998
BA,29,32606,Urandi,15365
BA,29,32705,Uruçuca,21365
